ln_nbr,fd_cde,kind_cde_ln,int_rate_note,int_rate_note_1st,pymt_typ_cde,dir_pymt_cde,dte_amortn_efctv,dstr_dclrd_cde,mrg_cntrl,docmt_typ_cde,dte_oblgn_ln,asstnc_typ_cde,ln_amt_oblgn,begng_frmr_rnchr_cde,colltl_cde,cpn_procg_dte,case_nbr_chng_cde,pymt_asstnc_meth_cde,int_rate_prev,int_rate_prev_redfnd
549449,7,6,6.2782,11.5675,2,2,2013-04-13,1,90,E,2014-09-12,645,300297.48,O,9,2017-09-30,9,6,10.0549,12.6385
797397,2,6,10.3316,14.9744,7,1,2016-05-27,1,20,E,2019-06-27,706,321467.54,F,4,2017-03-11,4,8,6.6795,10.0525
333342,0,9,9.4603,9.8065,8,4,2020-06-11,7,86,B,2012-03-16,356,251525.98,F,2,2013-02-17,0,7,13.3215,11.252
822491,3,9,4.0021,12.9516,2,9,2017-03-10,6,60,F,2021-04-03,805,209949.87,R,2,2022-09-08,1,9,10.2926,7.3518
409392,7,0,4.6562,17.6608,9,7,2016-02-17,1,87,F,2020-07-25,592,375435.37,R,7,2019-03-20,6,3,14.0561,10.9277
557653,0,3,5.9859,10.0943,3,7,2014-11-19,3,18,E,2019-08-17,200,324434.03,F,5,2022-10-27,6,9,5.5295,8.8248
530083,5,0,2.1933,14.5398,9,4,2012-05-23,3,82,A,2012-11-23,447,499999.16,O,4,2018-02-25,9,9,14.9766,10.9017
527931,1,7,8.5006,13.3817,4,5,2017-08-21,5,16,C,2011-09-10,146,464983.53,O,7,2017-11-30,9,7,10.3279,11.7378
788717,9,3,12.5677,6.6712,9,1,2015-10-22,5,72,C,2014-09-13,626,125861.96,W,8,2021-01-12,7,0,8.6499,13.4645
382455,8,5,11.838,14.093,9,3,2017-04-09,3,29,D,2017-12-21,249,45994.17,O,6,2019-01-07,2,6,13.2664,16.4549
447070,7,7,13.1724,12.3585,5,2,2017-06-27,3,75,G,2020-04-07,131,135853.25,O,9,2020-06-28,0,7,7.2875,18.0434
138804,2,5,9.5195,15.4874,3,5,2020-04-14,2,36,C,2020-07-21,756,188364.47,W,9,2012-03-26,1,8,8.3265,5.9841
712152,1,1,12.5645,12.6638,7,3,2012-03-13,7,65,E,2014-05-13,836,299640.38,R,6,2020-08-20,8,3,10.7395,13.5575
843277,1,6,2.5439,8.7781,7,5,2018-12-19,1,46,C,2013-08-27,925,271293.9,F,1,2018-07-05,0,8,14.0066,7.1294
432705,7,2,5.0958,12.8331,7,5,2014-08-24,8,11,C,2013-11-07,270,391965.08,O,9,2020-12-17,0,8,10.8937,9.0608
131211,8,9,8.2529,11.7518,3,4,2016-09-21,9,16,B,2014-10-13,803,492769.87,R,6,2017-10-09,9,4,13.3054,8.2381
301286,5,8,6.7739,10.8079,1,1,2014-05-08,3,51,G,2012-05-27,587,416291.48,W,8,2012-12-13,3,3,7.7192,10.6793
611783,8,0,6.8466,8.2647,4,6,2017-08-11,7,78,A,2011-01-15,805,114781.78,W,9,2018-02-18,7,0,12.8779,16.9779
389611,4,0,12.8065,17.1636,6,5,2018-10-15,3,41,B,2017-01-27,585,166704.78,F,7,2018-03-26,3,6,7.7383,18.8234
439167,8,8,6.4391,12.5662,1,1,2014-04-25,7,49,G,2020-10-20,938,339565.39,W,3,2013-05-03,3,7,12.0389,15.1772
521177,6,1,12.1404,17.967,1,8,2020-05-11,6,48,E,2018-09-26,480,338100.54,F,2,2017-04-17,8,9,7.5018,5.1542
810191,9,2,7.8099,13.9036,8,2,2017-06-25,4,80,G,2015-10-17,230,254268.03,O,4,2012-11-02,2,9,10.9912,17.576
269780,4,6,9.7783,17.5612,3,1,2017-07-16,7,63,E,2015-12-11,411,276586.56,O,1,2019-01-17,8,5,9.6266,16.4736
720210,8,7,12.1977,17.0717,9,5,2018-01-22,3,85,B,2014-11-07,498,286795.36,O,9,2022-04-28,4,4,8.3327,10.6679
554654,3,8,4.4741,13.019,7,5,2014-01-15,9,64,G,2020-10-22,775,186032.21,F,3,2020-01-10,0,9,10.8008,18.858
794124,6,0,4.5548,8.9105,3,1,2010-07-11,5,72,F,2011-05-02,649,309753.72,F,9,2015-05-31,9,8,10.762,13.1839
473838,4,9,7.6948,5.1126,8,9,2013-10-05,6,87,A,2019-05-14,311,310781.49,F,4,2020-10-19,0,5,10.9976,15.8915
240097,2,1,5.9028,15.9902,9,3,2010-09-24,1,80,G,2012-07-30,313,228555.43,R,8,2018-09-08,7,1,12.2521,14.3657
572578,9,7,2.4966,7.3144,6,3,2016-08-22,5,30,C,2014-05-12,454,228246.52,R,9,2021-04-28,8,5,8.6666,7.2201
501374,3,8,7.6517,12.2539,8,7,2017-01-27,8,40,F,2019-04-12,386,368438.28,F,5,2014-07-07,3,2,7.8604,9.4803
313770,0,4,2.701,14.9328,7,7,2013-02-23,6,16,C,2021-01-13,344,167402.12,R,3,2022-12-21,5,9,8.7878,6.4237
198466,8,7,1.0783,17.0411,4,4,2020-12-30,3,26,F,2018-04-17,209,24961.46,O,1,2020-03-12,1,7,12.2021,7.5936
333356,1,6,7.5908,7.738,8,4,2019-03-04,5,10,E,2020-06-16,597,153608.99,W,1,2019-11-11,2,8,5.657,7.6654
326784,8,9,4.1307,15.1246,1,2,2016-11-24,6,45,A,2012-04-06,896,371417.06,W,8,2022-03-29,1,8,11.1204,17.4072
150701,7,0,2.5171,17.6157,1,8,2016-06-24,7,26,D,2016-04-13,922,339616.19,W,4,2017-08-16,6,2,8.4157,13.5476
623327,2,7,1.3758,10.8136,5,8,2013-06-06,6,31,F,2014-11-22,465,52310.38,W,5,2015-06-22,5,7,13.2746,11.315
446348,8,0,14.9111,14.5038,4,3,2012-03-29,5,16,C,2014-08-26,788,101028.19,R,6,2017-05-14,2,8,10.8596,17.3246
390664,6,7,1.8654,5.8904,2,4,2017-02-25,3,43,E,2013-06-06,682,359699.32,O,2,2013-11-07,1,6,13.6036,14.4192
358011,5,3,6.2979,8.5657,1,3,2013-12-14,7,49,C,2019-05-10,256,72549.54,R,2,2013-04-27,6,7,8.6994,5.9242
804357,6,5,1.5208,7.7483,7,4,2014-10-28,3,44,E,2017-04-08,349,316402.89,F,4,2015-11-02,5,1,6.452,17.8119
155983,5,2,1.1094,8.2408,3,1,2015-06-16,5,61,D,2019-01-11,779,12694.72,F,5,2021-12-09,5,9,11.1758,12.9711
290962,2,5,12.4266,10.2609,9,7,2017-09-23,8,77,D,2019-11-12,334,97252.83,R,2,2020-07-14,7,0,14.6329,14.8311
102152,5,9,2.6381,11.7811,6,1,2017-11-24,2,65,E,2015-06-09,229,61191.34,W,8,2017-10-08,0,9,10.345,10.5211
613244,4,3,7.7539,10.1976,6,3,2011-10-10,6,13,E,2021-04-08,896,77850.46,O,5,2013-05-08,2,5,5.6054,17.8128
470122,1,5,2.9612,9.0707,2,3,2011-08-15,2,57,D,2015-08-25,607,409480.56,W,9,2021-01-25,6,2,12.8236,14.2677
122011,3,8,1.9486,11.3134,6,5,2019-08-30,3,81,C,2011-02-08,512,315450.55,F,9,2012-11-07,6,3,9.2585,16.2094
237117,8,8,5.0291,8.2718,2,8,2011-10-17,2,24,A,2014-09-19,255,116189.45,F,5,2014-05-02,8,5,14.9287,8.9797
589110,8,9,7.8636,7.4084,4,1,2013-05-23,3,60,F,2014-11-16,612,73676.89,F,5,2018-01-02,6,1,8.1894,7.9057
228466,0,6,12.2113,7.3347,8,6,2016-01-18,5,84,A,2013-11-05,689,134211.19,F,8,2014-11-01,4,0,7.5331,5.239
527368,3,1,12.5663,13.1274,3,1,2012-03-01,3,82,F,2018-09-24,262,189115.04,O,2,2012-05-14,7,3,9.2588,14.4691
264911,5,2,3.0568,11.8891,2,9,2013-03-01,6,86,C,2016-03-01,583,323365.68,R,3,2022-12-03,8,2,8.9677,11.0349
321412,6,5,5.781,15.5162,7,7,2015-05-16,2,51,B,2011-06-22,787,375052.78,W,7,2018-02-12,9,4,13.8036,18.7463
801087,6,3,3.7441,12.3635,8,8,2018-03-21,8,55,F,2018-11-25,438,400113.18,R,5,2013-12-10,8,2,12.0675,7.2316
210846,7,1,1.1118,7.0057,7,7,2010-04-04,9,44,E,2016-09-25,845,352441.27,W,9,2020-07-07,9,7,8.2057,7.862
307187,6,5,12.7064,14.8599,7,4,2015-04-15,4,44,C,2011-06-18,333,360089.55,W,7,2019-08-05,1,4,10.1666,7.3945
759488,9,8,11.1315,17.0186,8,2,2015-04-28,1,14,G,2013-05-25,604,181157.13,F,3,2012-10-26,0,9,11.1081,5.3075
890733,8,7,1.7751,10.0517,9,0,2013-04-12,9,89,F,2020-05-07,351,454950.15,F,3,2016-02-12,8,2,7.1331,14.4724
321405,3,1,3.0353,17.1641,6,8,2018-12-25,3,76,G,2011-05-01,681,42197.12,O,2,2020-01-29,1,2,5.9502,10.5623
490992,4,6,2.9179,13.9233,7,5,2016-06-07,2,74,B,2013-01-26,256,201902.23,R,9,2015-09-10,5,1,13.4218,17.6056
683575,3,6,3.1958,5.0923,4,7,2016-12-01,6,49,B,2018-09-07,948,165388.13,R,4,2016-10-31,7,1,13.3638,7.2854
213969,9,2,13.6265,8.9962,1,6,2012-01-28,9,86,F,2011-05-23,442,478280.05,O,1,2016-02-21,9,6,10.5579,5.7111
567369,5,6,13.9151,8.2025,6,3,2011-10-14,1,26,A,2021-03-18,749,319350.51,R,3,2021-12-27,3,7,12.1599,6.9789
842912,1,7,8.2962,11.7748,3,3,2019-03-14,3,10,F,2021-07-23,397,435366.02,O,9,2022-09-07,3,6,10.62,17.0111
658048,4,2,3.0101,9.5501,9,7,2012-01-29,1,56,F,2017-02-03,158,179964.52,O,1,2012-08-11,6,0,5.9599,15.3739
597959,6,1,2.1202,13.2554,6,9,2010-10-06,8,64,D,2015-01-12,487,365771.84,O,7,2014-08-09,5,1,9.6498,15.675
446320,1,6,1.904,8.9897,1,5,2010-11-28,1,79,C,2021-09-27,728,70265.3,W,5,2014-12-21,9,8,8.2173,8.37
596861,8,1,11.2758,10.9252,7,6,2016-04-21,8,72,A,2011-07-21,134,44396.44,W,9,2016-08-18,8,1,10.5824,5.0002
195807,1,8,10.9816,11.5763,9,1,2015-10-30,6,78,D,2011-02-23,265,231173.82,F,9,2017-03-22,2,0,7.6036,18.8035
726352,4,2,3.1334,10.1537,3,6,2019-01-03,5,50,F,2012-02-22,211,314963.58,R,3,2021-09-04,5,7,6.5394,13.5402
246174,6,9,4.1142,7.5894,8,6,2019-06-14,8,21,B,2020-07-31,612,323928.77,R,3,2021-06-04,9,3,9.2386,11.9745
500527,8,0,5.3371,8.2357,5,3,2017-07-28,3,11,D,2011-09-28,718,435058.85,W,5,2012-06-23,2,0,9.1237,11.4787
797378,1,9,7.019,16.2596,2,1,2015-01-11,2,58,G,2014-04-24,638,31931.58,W,2,2018-08-21,5,6,8.687,13.4931
387446,2,3,7.1274,14.5642,4,9,2016-10-29,3,32,E,2019-02-08,598,316290.34,F,7,2014-01-28,9,4,8.0056,12.0832
396791,8,8,14.1478,17.6633,3,2,2014-11-10,8,76,C,2014-05-13,493,210631.48,R,4,2016-03-07,4,1,6.3834,9.4258
331435,6,0,7.5181,17.548,8,9,2017-07-22,8,20,C,2020-10-26,394,381522.17,W,4,2017-04-01,8,0,13.031,16.9917
303073,1,6,9.2181,8.7816,7,1,2018-09-13,4,75,F,2019-12-20,578,173922.11,F,2,2013-05-20,6,4,9.0634,11.8287
787302,0,8,6.0989,8.5235,1,6,2010-10-17,1,66,E,2017-01-23,299,406142.57,O,6,2015-06-26,1,2,9.2513,17.6569
481394,2,5,12.2697,13.2589,1,7,2013-03-10,3,45,F,2017-04-29,829,262489.07,O,2,2013-07-20,4,0,12.083,8.5198
815429,1,8,1.9585,7.9968,1,7,2015-06-22,2,17,D,2012-06-02,294,365990.59,W,5,2018-12-08,5,0,13.1732,15.9317
815901,0,2,5.4988,16.6767,7,2,2019-10-12,1,28,A,2016-11-09,474,277623.3,R,2,2022-06-11,5,1,14.9402,11.9112
519090,7,2,7.9065,11.2775,1,5,2014-10-18,2,71,A,2016-02-03,368,459922.98,W,5,2013-02-13,8,7,6.2441,16.127
288649,5,9,10.7693,10.682,2,0,2018-05-03,3,55,F,2012-07-02,104,285160.0,F,8,2022-03-29,4,8,8.4683,17.594
740392,9,4,12.636,9.6914,9,8,2017-03-18,9,13,E,2021-02-03,621,468861.44,O,7,2012-01-09,6,7,6.4102,17.4727
863116,8,2,9.1362,5.7991,6,6,2014-10-29,1,30,D,2011-03-22,819,224987.08,F,5,2018-05-10,7,5,13.8044,5.9685
334930,0,9,6.6019,14.7526,9,1,2011-09-25,4,35,A,2011-01-20,519,345478.7,F,8,2014-11-01,1,4,11.3644,6.8359
665681,9,4,4.1519,12.6031,2,7,2015-02-14,5,25,F,2012-10-08,577,132481.39,W,8,2020-10-07,1,6,7.8418,9.5691
647961,1,1,5.4395,14.5211,6,4,2011-01-16,8,46,B,2013-11-27,841,124388.99,F,9,2021-06-29,7,6,14.1343,13.7497
127158,4,9,7.6293,9.698,9,7,2013-01-27,1,32,A,2012-03-19,198,112671.4,R,5,2022-11-27,2,3,10.4146,13.3386
182588,5,1,2.3825,7.8288,7,2,2017-03-17,6,80,G,2013-07-23,270,210250.45,O,6,2018-02-08,4,5,6.7771,7.3094
693083,5,4,4.1977,15.5541,3,8,2015-01-22,9,31,F,2014-09-11,619,403754.86,R,5,2018-05-13,1,9,7.7304,5.1197
190557,1,6,9.169,17.5291,6,2,2018-06-09,3,15,F,2013-02-13,201,317521.0,R,4,2022-12-17,6,7,10.4748,14.3738
796312,3,2,14.7586,6.8295,7,6,2019-09-17,8,53,F,2020-05-16,386,270399.04,W,9,2022-11-23,0,9,6.9678,9.809
891970,2,5,11.4733,14.7903,4,2,2019-05-06,2,42,B,2017-08-25,173,104583.86,F,1,2016-06-09,6,5,13.9089,8.5123
398669,2,6,10.3025,5.0168,2,2,2016-03-13,6,38,G,2013-10-04,328,74884.49,O,9,2022-10-25,5,1,6.0374,13.3213
184717,5,8,3.9607,15.0488,4,2,2013-08-02,7,59,A,2021-12-09,931,235188.9,O,2,2014-06-01,2,4,8.2266,12.1362
835582,3,1,9.0937,9.8862,7,2,2015-04-07,9,57,E,2015-10-07,848,306240.49,W,7,2016-12-01,7,6,13.1597,5.0123
108792,3,7,4.1541,11.0818,6,9,2019-11-21,7,27,A,2011-04-05,321,483456.46,W,4,2012-06-21,9,9,5.856,7.3627
740883,0,2,6.0081,8.4711,2,8,2018-11-25,5,33,B,2021-02-02,605,123103.74,F,5,2018-04-05,8,7,10.7816,15.5283
818193,7,5,1.1143,6.222,3,1,2017-06-29,1,18,G,2014-06-03,665,48113.2,R,7,2015-10-09,1,3,10.2551,9.6639
285608,5,2,11.6408,9.7998,2,4,2020-12-27,5,37,D,2013-10-29,938,110113.98,R,2,2022-08-05,1,0,7.901,13.0171
728611,1,5,1.2016,11.5097,5,8,2020-09-04,9,68,E,2017-02-21,235,489491.16,R,3,2017-11-19,8,0,5.8889,10.1666
110909,1,5,1.1664,9.1462,6,6,2015-08-23,9,63,B,2017-07-11,535,288795.85,R,4,2020-05-20,1,6,5.4778,8.4683
112611,9,7,1.4632,13.946,8,8,2015-05-01,1,20,F,2012-08-29,574,38230.9,F,4,2019-12-19,7,4,6.9046,12.461
151147,2,8,11.6235,16.8908,3,5,2013-01-01,6,87,E,2020-09-06,376,37097.88,R,7,2019-11-26,7,1,10.605,11.5995
305125,7,0,6.9899,14.7585,1,9,2011-06-16,8,43,E,2013-02-05,461,103778.57,O,2,2017-09-24,3,9,10.5795,17.8662
104254,3,9,2.3667,17.01,8,3,2015-09-15,9,62,D,2018-09-23,605,231195.08,F,1,2015-05-01,2,4,7.7914,9.8067
841154,2,6,12.9756,13.8209,8,4,2014-03-18,6,23,C,2017-04-11,582,36158.57,O,4,2019-06-12,3,3,9.034,18.3161
816277,9,7,7.2754,10.4866,3,7,2013-04-11,7,74,C,2013-03-14,573,446355.73,R,4,2013-10-09,5,3,7.6464,15.1156
728164,7,3,13.6362,9.7678,4,0,2015-05-22,7,62,A,2016-01-12,768,315835.82,R,8,2016-12-19,0,2,6.6781,9.7914
725866,6,9,8.1328,6.5866,7,9,2016-11-30,7,80,F,2012-03-27,508,237674.79,R,3,2018-06-26,7,8,7.694,18.9852
454395,3,2,9.7539,12.1778,3,7,2012-07-01,3,85,G,2011-06-07,381,66961.37,R,9,2013-06-07,2,8,8.9966,6.659
237366,7,2,3.2056,10.7225,3,3,2013-05-24,7,53,F,2015-12-17,680,197662.77,F,2,2019-07-27,9,8,10.8642,5.9323
459443,7,0,4.1903,14.5816,6,1,2012-07-31,5,29,G,2018-06-13,101,96619.15,W,8,2013-04-14,6,1,13.2226,6.0126
560474,8,0,6.1232,7.9304,5,9,2020-04-26,1,70,E,2018-02-26,459,236538.39,R,8,2014-11-25,5,3,8.3361,15.3527
171009,7,6,11.1003,12.2292,3,6,2010-04-14,7,80,C,2016-04-21,696,76036.37,R,9,2019-03-23,4,0,7.5526,14.4478
531158,2,2,14.7909,10.7238,4,3,2011-04-09,8,47,C,2018-08-01,212,329004.75,O,7,2019-10-12,0,0,7.9159,16.8805
648181,5,5,5.5375,17.1072,7,0,2016-09-08,1,89,B,2020-11-07,594,424859.79,O,2,2014-08-08,8,4,10.7866,11.1586
805135,2,4,8.2276,6.4194,1,2,2018-03-31,1,68,F,2013-05-14,623,54199.04,O,9,2019-09-08,3,5,11.9957,13.6072
534890,7,7,1.9073,13.307,6,5,2015-10-21,1,84,E,2011-07-09,708,165809.59,O,5,2021-06-22,8,4,12.6902,6.1606
771589,7,7,4.0349,9.4582,7,4,2013-11-29,2,69,E,2011-04-22,950,458215.93,F,3,2022-11-29,3,9,8.9767,14.5972
886779,4,6,13.7746,14.3058,2,9,2010-03-17,1,45,D,2014-04-16,135,192489.33,F,1,2019-03-01,8,5,6.586,8.9273
740967,7,2,1.9798,17.9662,9,6,2017-04-29,7,23,F,2014-01-10,894,381796.7,W,7,2013-08-17,2,3,13.2928,7.3262
717210,6,9,4.1049,11.8719,6,5,2017-09-24,9,76,G,2017-03-13,805,405748.74,W,1,2015-05-28,9,4,8.0669,14.2359
763518,0,3,7.2041,8.5259,7,1,2012-11-02,3,30,F,2011-05-26,706,213367.27,W,2,2022-07-28,0,1,14.738,8.3297
409348,4,0,14.1419,5.2937,9,2,2011-09-15,5,53,A,2020-01-22,711,241301.71,W,6,2016-09-09,2,5,8.8572,13.5377
544475,6,5,8.7171,14.901,1,4,2015-05-17,8,19,A,2017-03-23,834,73380.04,O,6,2019-04-12,0,8,5.3659,8.2923
683184,0,6,6.3782,15.0217,4,9,2019-08-06,1,56,A,2011-12-11,442,45607.65,O,2,2019-10-19,8,7,9.7129,8.7539
159665,4,1,2.0109,11.1904,9,8,2017-04-12,1,66,A,2012-09-14,714,268747.21,O,1,2016-03-06,8,5,5.2832,16.3153
493164,9,2,12.1846,11.0335,7,0,2014-11-12,8,71,G,2018-11-08,289,280786.84,O,3,2022-04-09,9,9,9.0329,15.6647
109682,0,2,10.0603,14.4887,6,5,2010-03-17,8,47,A,2014-04-08,937,340803.53,O,6,2020-01-09,3,3,6.5423,6.0821
398058,9,4,2.9055,12.9297,8,7,2015-02-16,6,51,E,2016-12-28,789,173183.36,R,8,2016-07-31,1,7,6.5989,12.5043
563474,7,0,2.3655,11.8761,1,5,2019-08-19,3,83,B,2012-04-05,468,346634.9,W,6,2021-07-14,0,4,10.0274,18.9338
715269,8,3,7.8969,7.0067,3,8,2015-06-09,5,72,E,2021-07-19,191,217443.17,R,7,2012-09-03,3,5,7.9732,6.7808
351808,6,7,11.9837,8.2741,9,6,2015-09-23,3,26,E,2014-01-05,136,307212.97,R,6,2022-11-20,9,8,13.4735,17.7504
526886,4,7,2.7901,15.0629,8,4,2014-01-24,8,26,F,2015-03-13,484,439663.2,O,4,2016-05-18,7,6,12.3314,9.8854
899264,1,0,5.1161,17.3218,8,1,2017-10-20,4,75,D,2015-11-02,339,446071.21,O,9,2019-10-27,4,1,9.1746,6.0374
599698,1,2,13.5526,5.9234,2,4,2012-04-08,5,26,B,2019-03-10,863,55715.9,R,7,2013-01-30,0,4,7.35,16.7206
749047,3,3,10.0911,17.5936,7,6,2016-02-14,4,11,B,2018-09-03,709,366945.67,R,3,2017-08-27,7,9,12.6394,12.9671
286941,8,2,10.454,10.673,8,0,2011-03-15,4,90,G,2018-09-19,592,428090.76,W,5,2022-03-22,8,0,13.2414,10.1765
306471,6,3,5.2905,14.2603,3,7,2014-11-10,3,12,B,2017-08-25,639,192016.01,F,4,2016-04-04,7,1,12.4476,12.5904
374284,1,3,8.4765,17.2664,9,3,2017-09-30,4,59,B,2013-01-27,346,40251.61,F,1,2017-04-06,5,2,9.1454,17.6851
528075,9,0,3.6187,16.8907,5,7,2016-12-14,8,80,F,2018-09-13,176,428110.29,R,3,2013-09-16,5,1,7.7845,8.9883
810256,7,4,8.9865,5.4658,1,1,2019-08-01,4,87,C,2014-02-18,793,135127.41,W,9,2012-08-03,6,2,8.2359,14.8866
179623,8,5,13.0772,12.9782,2,6,2014-04-22,2,15,C,2017-04-23,151,277842.09,R,2,2012-09-27,1,2,5.3793,16.2907
760456,7,4,5.576,6.8772,9,1,2018-09-15,2,13,B,2019-10-29,625,447024.09,W,6,2013-09-01,4,5,10.0256,5.935
430936,4,9,3.9954,10.8617,3,1,2016-05-22,8,36,D,2018-02-23,598,469987.26,W,4,2012-02-19,2,3,7.6357,5.0372
605527,8,0,1.5899,6.9987,7,8,2011-08-17,8,19,F,2017-02-13,657,183364.83,F,4,2013-07-10,2,8,9.5772,7.7365
508182,1,2,7.0045,10.3857,1,8,2017-04-28,8,84,D,2018-08-21,260,402280.8,W,9,2014-05-04,5,2,11.7601,9.4805
599655,2,7,2.4172,6.6289,2,4,2014-11-18,3,58,C,2012-03-23,947,66324.07,F,3,2021-07-17,8,6,7.5846,5.1246
484166,9,9,4.8157,6.7402,9,2,2014-06-18,7,61,A,2012-11-28,293,258135.29,O,4,2020-03-12,3,2,8.6609,7.3124
700696,4,9,5.4562,16.4948,2,9,2019-11-26,9,54,C,2016-02-01,883,470272.88,F,7,2022-06-15,5,7,8.5265,17.6429
182131,6,1,2.0442,9.7951,1,5,2017-01-21,9,84,B,2016-04-23,449,374966.15,F,4,2015-05-26,9,3,6.2558,16.4744
348647,5,5,4.1198,5.4357,8,0,2020-01-09,3,71,F,2017-07-27,560,388045.44,W,5,2020-11-16,2,8,8.7075,11.5847
102693,9,4,8.0721,8.7182,1,6,2010-07-10,2,72,B,2013-09-06,757,408409.96,W,7,2020-07-14,7,4,13.2853,15.6865
297302,4,9,9.7873,16.5784,9,3,2013-11-11,1,84,G,2019-12-05,356,314045.51,R,2,2017-01-17,5,3,13.5754,6.374
287261,6,0,4.8926,5.3873,1,0,2015-09-19,9,81,G,2015-01-28,689,466771.3,O,2,2020-10-11,4,3,13.5657,7.798
709441,4,3,1.6165,17.9843,3,6,2017-11-07,7,48,B,2017-02-18,530,359514.41,O,8,2013-07-28,1,8,6.5171,9.5067
466557,1,6,12.5586,9.7364,5,1,2012-06-26,2,61,B,2016-11-14,607,197411.31,W,7,2016-12-08,1,1,13.9418,14.689
519274,4,9,5.981,9.8805,5,7,2015-05-07,6,22,A,2011-03-02,795,421529.78,W,8,2015-06-28,4,5,8.2082,10.5151
510505,4,1,5.9679,7.1274,6,4,2017-06-24,7,14,C,2019-01-25,294,49632.08,W,9,2012-09-20,5,7,8.9703,5.6503
150772,5,1,3.041,12.8322,2,7,2012-11-21,5,23,E,2017-04-26,294,330928.56,F,3,2017-05-01,8,2,5.2422,11.8761
889660,7,4,3.9111,10.2729,9,5,2015-02-04,2,22,G,2019-10-28,901,443174.21,W,1,2019-06-19,5,0,8.8,11.3452
130000,5,2,10.484,17.8957,2,2,2015-06-05,8,86,B,2018-03-15,280,491805.9,O,1,2015-09-26,3,2,9.567,17.3291
330589,9,7,1.6536,5.8936,4,3,2010-12-27,6,53,A,2021-09-30,541,136280.56,R,2,2016-07-03,1,2,5.3104,6.6481
772743,4,1,7.4637,16.6997,9,5,2014-07-30,5,65,D,2011-06-26,121,178701.55,O,7,2017-01-24,5,4,10.3173,9.8899
856209,7,3,7.4531,7.4311,5,9,2015-03-21,5,88,E,2013-03-19,531,160134.96,O,8,2015-02-20,0,8,14.7865,18.7743
684534,3,2,8.5025,14.5117,5,3,2011-09-23,2,64,A,2015-06-06,274,465574.77,O,5,2019-07-09,3,1,14.5921,17.0028
781846,8,3,9.0852,16.5742,1,5,2016-09-03,2,28,F,2016-01-31,401,126400.23,F,6,2020-06-16,7,2,5.6663,10.5136
272498,0,1,7.893,9.3167,6,5,2011-05-04,9,52,B,2014-09-30,443,325136.47,W,8,2013-02-27,2,5,5.4717,13.6814
785935,7,8,4.8059,6.0642,6,6,2010-07-20,3,48,B,2013-07-22,620,460206.76,W,8,2019-07-13,4,8,10.9972,16.7065
388061,3,7,13.0954,15.6046,3,3,2010-08-16,3,76,B,2019-04-14,644,176914.45,R,7,2013-08-26,0,6,9.2293,14.3512
491755,8,8,1.0183,14.6856,9,7,2011-05-18,3,46,B,2012-04-07,538,46552.77,O,5,2013-08-07,2,9,12.7319,6.4288
512808,9,1,13.8451,10.8654,2,6,2012-06-13,4,45,E,2011-08-22,492,434593.86,R,6,2018-09-25,4,0,8.555,9.3961
892654,3,0,14.4487,7.049,5,2,2010-11-12,3,63,A,2015-01-19,550,288894.73,F,9,2018-04-13,1,6,13.5653,16.6027
289207,8,2,14.9231,7.9149,4,9,2015-05-31,1,63,A,2017-06-19,247,12423.85,F,4,2020-08-04,3,3,7.6025,10.8608
375983,2,5,3.4066,8.6851,7,8,2012-09-23,5,83,E,2018-08-11,819,346669.0,R,4,2014-12-22,6,2,5.8235,9.5854
277562,3,8,14.3594,13.5446,4,3,2016-06-27,5,12,C,2019-03-25,304,154456.58,F,2,2017-12-28,6,4,9.2407,9.4885
333915,4,8,4.5969,17.6399,5,2,2014-05-21,2,80,C,2018-05-05,105,390262.19,W,3,2018-08-09,2,7,8.6441,5.1816
245354,2,9,1.0362,15.0547,4,0,2017-08-06,1,66,E,2014-07-22,873,126693.9,W,4,2016-10-15,4,5,6.8858,9.5886
387178,1,7,2.1397,8.3037,6,6,2019-11-15,4,22,A,2014-05-14,387,396480.97,W,4,2018-11-30,7,1,14.8168,13.8658
128498,5,8,9.5706,10.0184,5,0,2019-03-08,1,12,B,2019-01-15,364,454258.41,W,8,2014-01-04,7,6,11.9582,8.7927
777926,0,4,1.4434,15.9066,2,9,2015-12-06,9,70,B,2021-03-15,762,112679.06,R,6,2013-05-16,8,2,9.0684,11.6995
247518,6,5,12.0366,13.5458,9,5,2017-06-09,6,85,C,2016-11-14,645,203751.46,O,7,2015-05-09,9,9,7.9557,7.0825
760659,8,6,14.1513,16.1015,8,8,2012-06-30,3,33,E,2020-07-28,692,286909.19,W,5,2017-01-23,5,8,6.6305,18.6523
387381,6,8,4.0955,12.0681,5,8,2013-05-23,2,57,D,2019-08-13,298,246462.95,F,4,2012-09-15,0,2,8.3735,16.3137
562442,9,9,2.859,15.4085,5,7,2018-10-19,8,21,B,2021-02-20,855,70033.12,W,9,2019-01-12,4,5,5.357,18.0236
871509,6,6,11.7967,9.1162,9,5,2010-02-03,5,29,E,2013-07-19,834,74890.21,W,3,2017-07-22,8,4,7.5847,18.5935
541450,6,9,14.211,16.5892,1,9,2018-12-21,6,39,A,2013-03-16,753,393158.25,R,9,2015-04-17,5,3,9.8626,9.5763
130596,3,8,13.2269,7.9132,6,5,2018-06-27,1,86,C,2012-10-08,631,444590.11,R,5,2017-04-22,3,5,12.491,6.3299
