FD-CDE-2,FD-CDE-3RD,FD-CDE-4TH,LN-NBR,TYP-PLAN-CDE,WRTDWN-AMT-SCRD-RE,WRTDWN-AMT-NOT-SCRD-RE,BEGNG-MKT-VLU,ENDG-MKT-VLU,NET-RECVRY-VLU,POTL-RECPTR-AMT,RCVB-AMT-DUE,RCVB-AMT-PD,DTE-EFCTV,DTE-MTURTY,DTE-LST-CSH,DTE-FNL-PYMT,DTE-LST-RGSTR-DTL,RGSTR-TYP-LST-TRNSCTN,EQUITY-SALE-CONTR,APPLTN-CDE,FULLY-PD-CDE,FNL-RCVB-CDE,DTE-SALE-PROP,DTE-COMPLD-SRVCG-APPLTN,ASSTNC-TYP-CDE,DTE-OBLGN,CR-APPLD-NONCSH,DTE-LST-NONCSH,SUSP-CDE
97,7,8,15,3,-5188.97,42015.69,53293.46,49845.16,-15626.11,50763.17,-50135.71,-56905.17,11410,10740,51123,13140,101422,11,32,O,Q0,5,10216,12017,132,92014,-52432.65,90119,7
77,3,3,49,4,-78391.6,-65420.15,35319.23,-30791.8,96871.56,-53726.12,-58582.54,95936.53,81913,81243,52323,83143,63018,55,39,P,Y9,2,62816,33015,179,30817,87693.24,40614,2
97,8,1,18,4,-71788.59,-29935.1,33572.12,-43166.85,38328.82,-18441.98,36433.33,-44866.98,92010,91720,52223,93020,52114,7,30,Z,H0,9,62818,92815,168,40518,70690.62,32423,7
77,3,6,47,9,67320.07,57102.49,75421.37,21163.8,-8153.42,86727.51,70828.57,3901.52,21011,20531,51023,22831,122622,28,31,I,C4,4,23121,111514,158,42420,-64998.67,12023,6
97,8,6,61,0,48721.46,15130.04,11744.45,27240.59,-42646.78,-17949.53,43849.07,42347.02,120813,120623,52923,123122,52813,81,19,Q,M1,8,122321,31713,108,100816,-62151.19,92513,3
15,9,5,11,0,-15210.46,21350.77,36176.42,-73304.46,4057.62,80557.92,30498.33,-5033.16,111714,111424,50723,113024,20513,65,35,V,U0,8,22415,91615,104,100421,-57535.15,12123,4
97,8,7,82,4,-5826.05,43121.82,8559.4,85511.62,5672.71,-8194.3,-81613.72,64095.83,113010,112530,50423,113030,80413,49,71,K,F5,8,11018,111821,154,72523,-10694.92,42614,8
15,9,8,1,9,74927.01,56551.39,-15998.12,-19090.07,93858.12,-75536.58,31507.57,29627.43,50813,50623,50623,53123,82918,33,63,I,O0,2,71822,90414,102,80613,82590.94,122821,4
36,4,8,73,8,25099.71,-67673.86,50712.8,-7810.54,78209,49202.8,93873.46,15871.15,51413,50933,52423,53133,90621,75,8,4,B2,6,72123,11116,132,102118,41141.07,41223,4
77,4,5,11,8,32680.21,96870.98,-24420.71,36669.22,1043.21,12880.77,-36161.75,35536.8,100110,92630,53023,93030,102522,34,12,S,C3,7,103118,20320,152,52520,-2274.5,82519,0
56,9,7,30,3,15639.47,-72172.66,91489.87,59229.06,-3533.17,-94134.64,19789.69,-18374.64,122213,121543,50823,123142,32917,18,27,H,V1,1,61314,81714,151,62721,77485.95,12615,8
97,9,3,68,7,52878.75,-79150.76,53822.36,48861.84,-97130.71,74278.61,78644.57,85112.27,70113,62633,52523,63033,102819,4,2,7,U1,9,52422,70215,136,21013,51491.07,61818,0
77,4,9,15,7,-73854.36,89874.6,30170.81,-68010.48,40220.98,-17042.16,76891.69,-57116.16,32914,32624,50623,33124,72913,41,15,O,Y8,9,32222,22515,186,81623,32262.54,51820,2
36,5,5,39,8,34359.32,30117.1,31368.56,-64769.52,66913.62,-68869.3,9791.66,25431.35,71310,70830,50423,73130,21015,25,53,Q,L7,2,32221,71517,134,121519,83721.07,50315,6
77,5,2,85,4,-52178.5,30056.47,97766.88,-41825.71,54945.42,48096.57,-13655.72,-70726.58,121614,121324,52023,123123,33022,44,6,3,T0,6,61023,120814,116,100717,84417.25,61713,6
77,5,3,54,2,-77657.68,3508.62,34327.61,-71028.78,-86202.1,-89870.1,13645.74,80008.01,30713,22843,52723,22843,80820,62,94,6,R7,9,123014,42521,159,11714,71950.57,82218,2
77,5,6,30,3,-71603.23,-91709.55,46346.54,17966.54,-22124.73,37336.38,-21314.34,70989.26,71613,70943,50123,73143,121819,83,42,K,R5,4,100516,41821,113,32419,-15988.54,91820,7
77,6,1,39,5,65525.79,5671.3,-50688.26,-19207.25,37442.43,-86068.11,66963.07,5807.88,62711,61941,52723,63041,71619,5,68,X,R0,5,20414,52617,160,121918,57885.99,101720,0
98,1,3,73,4,-55523.98,52486.12,-77340.26,-44668.94,-69975.98,95714.28,-53935.82,-16929.4,72710,72230,51023,73130,120720,40,29,H,D3,2,11515,61821,102,81414,-8718.1,52517,5
77,6,8,83,1,-39332.99,89599.57,-43321.86,73111.37,17790.02,81915.42,-12357.24,-23497.11,41913,41723,50423,43023,112813,40,74,5,Q3,5,40219,111918,185,22320,32584.26,10515,7
98,1,7,47,7,41182.8,-30595.92,-60800.84,86177.36,55079.38,48609.59,-37537.71,-76383.45,21413,20933,52623,22833,50317,4,17,F,V9,6,23121,91814,107,42513,-22971.85,92823,1
57,2,4,82,7,-89339.28,13387.09,65923.36,-76400.96,41311.19,-77334.29,35281.24,91703.5,51810,51330,52923,53130,91019,69,84,K,Y7,7,40414,42917,169,41714,-82949.43,90423,0
77,7,3,61,3,-46867.56,-27347.52,88244.02,-49670.62,-9613.67,92949.95,-62748.98,16835.4,22111,21341,50723,22841,30814,80,13,D,X4,4,82720,30913,176,10218,-81468.83,100515,7
77,7,4,87,8,-10504.46,-27165.28,-96270.4,35299.2,-53521.9,-21611.22,-20537.19,68374.65,20412,13032,52123,13132,62113,27,40,6,O6,2,32821,70514,164,80514,-53631.26,81515,6
16,2,9,14,5,33953.41,-9272.45,18697.94,72153.6,-38089.03,30616.8,70281.69,-28297.96,121411,120931,50523,123130,61113,75,26,M,W5,1,113117,110517,130,32419,-71862.23,71620,9
77,7,6,56,0,-64226.83,-53513.22,78808.5,-51118.17,-6707.89,-60699.45,35030.34,-37430.6,11412,11122,51323,13122,82721,80,3,4,B6,5,30317,123021,148,62420,-21128.03,90221,2
98,2,2,23,5,74238.76,1559.31,-99812.86,54819.39,-92569.18,46331.73,-37019.57,-41414.27,81711,80941,50723,83141,70318,4,35,L,U5,2,101022,110519,165,43018,-5356.05,43015,1
36,8,2,93,7,-75969,-34056.09,-66201.38,-81104.03,43868.72,-83044.86,90090.25,-93009.87,101710,101420,52423,103120,110119,64,41,D,K8,1,32619,31916,102,70918,-27308.21,82917,2
77,7,8,22,0,72542.64,-66995.85,6280.65,-67052.33,84246.55,12698.86,33535.11,33319.96,92012,91342,51123,93042,121617,65,54,9,I3,5,111119,121820,112,61314,51268.86,30113,5
36,8,5,55,9,-56102.54,-70138.43,-90449.23,-6399.06,76207.95,23321.43,-92336.73,-73139.87,10412,10122,52023,13122,12414,57,77,J,K9,1,21316,102921,163,111014,-29763.7,72313,6
36,8,6,39,2,76808.59,-85924.68,82416.55,31688.4,-77015.3,-51246.18,-408.93,18743.99,40314,32644,50823,33144,12515,32,70,J,O4,8,21415,91619,112,100121,14938.46,122323,2
57,3,7,12,4,-19249.96,-32238.94,-90813.45,6863.62,10438.87,59021.24,-80340.62,-24249.56,112512,112032,52723,113032,80813,24,48,N,C9,9,82221,52317,154,92721,-4602.87,82819,0
57,3,8,82,4,21370.96,-99590.38,69919.84,5216.73,1608.83,26363.6,-66154.48,81812.74,121110,120340,51323,123139,92813,41,85,K,C9,5,42222,10220,186,11218,32558.52,83120,1
36,9,3,32,3,86546.62,-54860.68,86766.52,-21247.35,11339.82,-52442.65,32920.9,52131.67,122310,121830,52323,123129,42320,57,1,J,E5,2,112113,12219,190,101921,-31426.18,31521,5
16,4,6,9,6,35429.08,95125.8,19530.61,-22034.17,15755.99,51643.83,46073.07,57300.69,111310,111020,51923,113020,13114,83,2,B,E6,6,121316,120523,146,100223,92924,40816,7
57,4,3,30,6,75909.4,32190.96,19860.33,-15988.44,22022.28,91422.29,-47486.83,32312.56,10413,122842,50123,123141,82319,55,90,4,D8,8,20718,122422,116,22916,-83890.25,61919,8
16,4,8,71,2,29816.27,49321.1,20989.03,-43554.72,-13766,10334.53,-88029.84,-85840.47,110214,103024,50723,103124,51220,71,24,S,N1,2,110523,103013,109,43021,40797.88,80515,8
98,4,2,92,0,76858.89,-47869.57,-17737.58,3074.32,-90958.72,-22116.78,-62459.63,49925.63,32914,32434,52823,33134,20917,85,62,Z,K9,4,30815,41617,171,111323,81003.58,61615,0
16,5,1,93,9,-68492.69,-85337.61,-86539.32,91369.14,56476.1,-24976.72,-41193.77,-1858.09,121114,120344,51823,123143,52220,52,34,8,B3,2,120121,41616,199,52619,-70501.44,81718,5
77,9,6,59,4,-11691.67,77076.95,87884.43,12580.34,84307.77,-26007.73,-44098.77,-82917.72,123010,122720,50723,123119,100822,21,55,5,S7,9,71622,43015,193,32018,28188.98,52020,3
16,5,3,25,1,-58151.63,44798.69,27661.22,80590.41,-99534.5,35237.61,-40792.95,46773.43,21913,21723,50423,22823,42121,37,94,9,U7,2,32821,52819,138,12721,66852.34,60323,2
57,4,7,56,5,-93982.95,54125.36,-75250.73,39597.51,-36367.96,-38813.9,-372.43,-40013.15,81811,81521,51423,83121,30316,79,8,V,F8,5,100916,31921,190,121020,-1807.38,122614,8
57,5,1,18,5,55761.66,-4952.08,6068.41,-17502.42,-83458.87,-14271.27,8023.77,7957.35,100413,92933,50723,93033,31820,41,17,9,I5,8,41421,42719,125,60823,29442.35,42221,4
16,6,3,23,9,24807.17,-92069.61,-73675.97,-26409.11,77305.92,-30469.04,86076.88,-64156.7,60910,60140,51123,63040,11219,44,86,O,V3,9,111715,42318,103,41619,3461.84,102120,0
37,1,1,92,1,20791.71,5001.36,16416.69,76938.94,72140.36,18233.21,19955.59,-31320.3,110211,102831,51723,103131,71314,12,21,R,H4,9,20123,93014,114,61915,-97265.4,100820,4
16,6,5,48,5,58893.71,-26858.67,44503.29,-67188.63,-14268.77,64541.29,-62747.62,80752.09,82514,82224,50623,83124,53022,76,70,Z,N6,1,63120,12223,177,72217,37735.52,112820,8
98,5,9,81,2,3884.58,-83024.59,-23576.31,47632.28,11947.95,92058.69,21192.34,-37393.52,63013,62533,50723,63033,111919,3,72,R,D4,2,100617,72517,115,71016,11260.8,11821,8
57,6,4,47,0,-47535.4,94746.39,3460.41,-21684.52,32829.61,16487.18,28175.46,-21674.2,20110,13020,50523,13120,103118,52,95,B,G7,6,40420,30620,189,80515,95198.72,101518,6
98,6,1,65,8,43871.76,-67518.07,79163.61,79342.42,46814.14,-28622.63,-49521.53,85486.58,12814,12144,52623,13144,30618,77,38,B,S3,7,20216,60317,140,21214,95461.93,42518,4
16,6,9,64,7,-3786.64,-24714.52,68557.14,-57947.44,-72083.59,-7823.64,-43617.1,26665.06,62914,62624,50423,63024,90922,68,28,T,D9,8,21722,112121,140,20621,21820.77,61019,8
78,1,5,19,2,-97035.98,-91681.59,-970.98,78431.59,-99821.68,99838.46,-92061.26,-36693.3,81914,81624,53023,83124,111620,86,89,M,Z8,2,61615,102619,138,122922,66798.15,63021,7
37,1,9,78,8,-42885.5,-60180.77,-12292.62,-98203.27,66160.57,3379.51,-43014.58,97067.22,122314,122024,52423,123123,60417,6,62,9,T6,1,60114,31115,174,11613,-1832.92,120920,5
37,1,5,30,5,35644.7,38908.7,-6575.09,94649.75,-7872.38,18247.7,31881.47,20932.89,111213,110733,52023,113033,80915,72,59,J,V3,4,70719,42113,157,51216,9818.16,31018,1
57,6,3,76,7,-17187.46,-55484.49,66873.26,-64820.81,93602.8,84767.66,-60815,-16939.91,22214,21544,50123,22944,30720,22,9,W,A8,1,82817,70720,186,12223,47528.7,52621,0
78,1,2,68,6,46926.58,-39170.72,97903.51,61329.21,-35516.09,-70491.06,89053.76,-51356.68,20911,20431,51823,22831,82113,66,25,8,J4,2,42314,30420,148,52421,35881.91,11913,9
78,2,2,34,1,-20379.27,84459.05,-52886.8,68037,41025.56,-71617.5,22304.44,-23627.33,40312,40122,50123,43022,53119,69,82,U,Q6,4,41617,101921,156,31121,-81288.7,80818,5
37,2,7,9,8,-50699.38,-7608.19,17696.3,13896.35,-47259.26,86368.56,-6631.66,-93315.56,122511,122031,50223,123130,71815,15,51,O,R6,1,12919,42823,105,101215,55863.93,110114,7
98,7,4,47,8,-78981.99,88695.75,58795.84,83059.68,-67590.94,-8253.79,-12341.47,46524.16,120411,112931,52023,113031,51717,14,35,N,H9,4,52419,91822,148,81817,22185.24,51117,4
16,8,5,58,9,-51564.59,69260.84,-55344.14,-59073.79,-45253.2,-21178.77,21292.92,-85328.96,111012,110342,51423,113042,72713,34,16,K,A6,6,22015,91614,154,20118,98526.58,31616,3
16,8,6,25,6,54632.36,91386.72,3964.26,85862.25,-80268.47,-77045.76,81049.44,24060.41,71314,70834,52023,73134,82015,48,96,9,U2,5,21419,32319,196,52117,12474.34,102519,9
57,8,5,14,7,-34865.58,-28300.61,-51102.96,71845.02,-42267.39,97945.1,-31004.6,-42943.34,32914,32624,52923,33124,120917,72,84,L,Q2,2,121522,121621,187,90721,23582.7,40122,1
37,3,7,2,2,-6163.99,-71363.54,74247.95,-82766.17,28043.2,82994.59,35283.99,60807.55,92210,91440,52323,93040,12322,99,3,V,Z3,6,23122,31418,174,111417,-39567.93,40615,8
98,8,4,61,0,-90545.32,-2401.63,54301.14,9742.46,-31229.67,-14933.76,-87299.2,-6944.25,32510,32220,52723,33120,90819,79,63,7,N9,3,52218,31313,113,120218,19081.07,12113,7
16,9,5,80,1,-71413.64,-21036.6,-52125.81,-44219.89,-93945.21,-13311.51,49764.89,-58603.91,102012,101532,52023,103132,33120,24,16,S,F5,8,120820,112114,169,60723,-29461.18,72520,6
98,8,7,12,8,33647.54,66932.43,-59771.23,13760.34,24825.38,19792.97,37967.96,-86898.31,101113,100633,51423,103133,31719,94,77,5,V3,7,40722,72214,163,20817,64841.76,40915,0
78,4,1,81,0,22836.28,-11782.41,66968.49,-2397.21,92429.6,87285.05,991.96,-22010.99,10812,10332,50823,13132,10815,98,51,E,R0,1,83123,91717,112,71022,-2619.3,72422,1
57,9,3,36,9,59875.35,-97015.35,15592.68,-53589.34,22220.51,-8674.43,94294.75,41229.16,81012,80822,51923,83122,71921,24,17,H,U7,1,103114,23014,107,51715,90339.3,50115,3
57,9,5,96,9,-84046.81,98138.28,-36311.57,69443.15,-82276.83,30614.53,35232.88,67954.43,121812,121332,52123,123131,71620,87,82,Z,Y6,4,80618,40817,145,10722,-72286.09,31519,0
37,4,7,15,0,4443.78,65676.99,10451.37,30613.03,30995.43,83197.41,21499.46,-44408.2,81410,80930,51923,83130,62816,78,49,9,L6,6,11822,63121,175,71023,11122.53,21315,7
37,4,5,45,9,97550.55,-77406.58,-96170,-43491.42,74795.84,-88947.32,-53553.45,-30805.12,50410,50120,51123,53120,82622,75,87,0,U4,1,73119,71713,191,42521,-21198.11,11016,7
78,4,6,21,5,-89399.88,-93765.57,-53863.48,-35424.74,28101.38,-31001.56,-734.88,43351.85,111412,110742,51523,113042,53116,76,20,W,S6,8,122518,52623,191,41118,-80670.8,70223,8
78,4,9,3,6,64037.85,-41517.65,-22241.44,-89692.68,25949.1,98764.78,60045.49,-83597.62,120710,120420,53023,123119,60316,75,64,D,Y4,4,101420,42013,127,72322,-95981.46,61015,8
37,5,6,66,2,-96170.84,-94359.53,-38343.66,-79166.42,-63811,91534.39,4890.15,-6574.56,90812,90142,50923,93042,51622,20,68,Z,Y7,4,43118,82119,181,61120,44266.73,91723,2
78,5,4,7,3,-68392.59,25220.04,-87135.02,-75722.61,-7832.48,29315.92,-77272.75,91851.69,62412,62222,52823,63022,92219,68,10,H,C1,3,100621,71222,111,41323,35573.8,60217,5
37,6,1,98,3,-30720.89,-19993.81,-45532.97,-30839.02,-43228.22,73969.64,72250.71,-56281.75,41614,40844,50823,43044,101314,43,57,4,A1,4,62422,52222,104,32622,20057.24,31317,9
17,1,5,44,6,-87491.28,-53330.3,7976.23,97102.62,-46854.74,-54203.96,93543.1,-94178.27,91213,90543,51923,93043,31216,21,67,W,E2,8,42214,10213,117,103115,-19545.62,121023,6
17,1,6,37,4,-35584.65,21897.23,31464.56,68455.19,-2507.75,-52749.22,49003.9,70419.86,32414,31934,52923,33134,30417,64,14,0,V0,5,61921,71618,132,122123,-20742.5,61817,3
78,6,5,26,8,-19847.68,51352.95,-68262.23,75656.72,-83953.84,-14631.27,94886.2,-872.41,62410,61640,51923,63040,70418,64,26,G,W4,2,122117,111922,139,40520,-6655.98,120520,2
99,1,4,76,8,30875.07,-90344.45,-18616.26,63134.82,-83283.13,12033.26,-73135.16,13943.26,102314,101544,51623,103144,31617,40,22,Y,T3,4,80817,121917,164,112421,8941.95,120814,0
78,6,8,90,8,16191.45,-53761.91,85239.04,74495.84,25927.98,97933.81,-81892.65,3080.97,12111,11631,51723,13131,60520,70,15,D,T3,1,91913,110815,106,111118,-25674.58,111018,7
58,2,2,4,9,-54103.88,78792.42,12070.13,-96489.02,-53528.73,-91711.46,51888.39,97319.46,120410,112640,52323,113040,73119,35,69,M,Q1,1,122014,41616,172,121316,97826.73,111815,7
17,2,7,48,1,-42341.55,58201.98,-52321.6,79887.23,96943.68,-71309.22,50853.51,-81251.81,110113,102733,52323,103133,111813,23,39,J,U7,3,121517,22613,181,51319,46892.61,42216,7
17,2,6,62,6,48206.53,-99989.44,90176.62,-74532.18,26589.46,-46244.91,-13766.72,24777.69,102812,102142,50423,103142,121318,38,99,7,L6,1,70314,11221,135,120216,-42084.91,121816,7
78,7,3,70,7,-34667.79,-95500.31,-8804.2,45015.96,43058.82,-39122.19,52688.26,-3534.64,101410,101120,52323,103120,52120,56,4,H,N8,8,80819,101217,138,41120,-45463.89,32616,2
99,2,1,76,4,-65143.11,-49619.87,13463.41,-12112.22,99006.64,-88497.04,-9705.97,26827.23,31414,30934,52323,33134,101316,12,4,D,G3,3,81421,32216,168,52414,-47681.04,60720,2
99,2,7,13,9,79452.5,-88301.56,16036.98,50320.41,91043.04,-53252.77,85292.06,-306.29,111913,111723,52023,113023,10414,97,73,S,D5,7,61419,41720,100,92520,-13137.19,112821,9
99,2,8,43,3,-8263.08,86332.79,-2411.46,-59395.89,-94591.42,-50507.39,-61133.31,80667.12,60912,60722,50123,63022,122014,50,49,4,U1,3,51614,40413,119,10915,-10532.71,122621,7
99,2,9,42,6,31310.88,-13976.4,-66682.29,99054.16,72822.91,-13965.23,-74862.19,-53892.1,123013,122343,50823,123142,82520,81,31,R,Y0,7,62621,81618,145,50415,-39067.41,80917,3
37,8,6,75,7,-17153.91,69513.18,-51867.21,-25466.06,30197.24,-28216.74,-72466.23,2119.87,21510,21030,51823,22830,70518,31,57,C,J1,8,10918,62617,198,73016,18079.18,70621,3
78,8,3,60,2,-41490.1,72764.13,-17096.78,-61080.82,-28628.57,68606.91,-93141.14,-78192.11,10214,122643,52623,123142,62514,41,76,Q,X4,6,61021,62722,170,62122,-27357.04,92222,9
17,3,9,12,5,24196.26,10826.19,64532.55,43492.23,-32281.23,-13161.41,67861.85,45461.07,31511,30741,52223,33141,110718,27,35,J,Y6,5,12014,82122,197,92823,-57290.85,112917,7
37,8,9,40,0,-59678.64,-75590.91,98473.56,27796.42,-24996.37,21047.75,19046.14,-98707.77,120814,113044,51623,113044,41620,5,92,V,A9,7,120522,61622,155,92219,53054.16,121715,9
58,3,8,37,0,64751.91,80141.95,41252.96,-91858.04,22688.7,16359.65,-90942.6,16661.78,102313,101643,52323,103143,52417,9,91,Y,N9,6,52322,33013,149,40614,70797.36,80720,9
17,3,6,5,2,24846.72,-26539.45,-92225.09,-15564.2,-8463.73,-61797.9,-56743.67,22872.29,72412,71742,52523,73142,12722,84,58,J,F5,5,41613,122013,118,12117,-15930.59,40520,3
37,9,2,5,0,-67421.23,-87183.36,92084.39,-52839.72,-32584.5,-23259.4,177.13,99806.58,50912,50722,52523,53122,92515,36,22,L,W6,3,81422,60815,198,121120,58082.39,22215,6
78,8,8,39,8,34658.33,-20561.44,39186.88,63269.92,-68094.9,76952.4,-31520.49,1553.08,122711,121941,51923,123140,62314,81,1,4,C8,8,51317,71021,160,100913,37491.26,33021,3
17,4,3,9,2,-74965.22,-58560.35,-25204.27,51299.62,-45100.47,-29906.7,-52516.81,1916.21,41811,41521,51823,43021,61322,87,1,G,T6,6,121616,111921,144,122719,-72275.34,50223,0
78,8,9,23,6,-23015.75,-75339.94,-573.33,34972.74,72283.23,-63321.25,11048.57,-44785.61,70514,63034,52923,63034,10215,4,99,4,M7,4,101717,100715,181,42914,84158.61,51921,8
17,4,8,92,9,-83819.78,25985.55,-18176.77,-14284.07,83339.31,29249.39,-15875.36,247.67,82713,82233,52123,83133,52017,28,46,C,Z7,6,92422,62518,193,102521,-47359.68,123119,0
17,4,1,44,1,71329.38,98455.2,-11036.96,24333.65,14185.91,51.67,-34599.96,14076.16,40314,33124,51123,33124,30820,5,85,9,S7,1,103120,92318,120,81715,35040.86,101515,7
78,9,4,68,1,-92346.34,-49767.42,-73423.24,-28815.61,73866.4,-47457.33,-20166.74,-44111.68,22311,21541,50723,22841,32616,49,77,F,H1,8,90821,32915,197,122019,-64559.8,102814,0
37,9,9,5,6,42165.42,-31976.13,-30439.52,-1844.6,-60203.42,66171.61,-51646.8,73385.76,100514,92744,50723,93044,83021,65,71,B,K9,9,80918,112815,132,23117,80603.82,30213,7
37,9,6,79,8,78944.09,7197.21,-85846.15,26427.11,21957.03,56971.94,73026.38,-81010.39,120513,120323,50823,123122,41514,7,36,P,K4,2,110214,110320,149,43013,-87517.24,52921,7
17,5,3,38,6,-1301.1,-14795.93,96817.11,-59246.5,-15977.39,-6832.23,-75303.25,-57033.38,12212,11442,50423,13142,72919,53,86,5,U8,9,100919,50813,117,31113,-54915.6,82119,8
17,5,6,79,1,-9010.48,29546.86,22163.68,63728.33,4538.45,65053.11,81695.58,-81248.91,81612,80942,52223,83142,71715,27,61,E,B7,2,51522,60717,146,110921,36474.55,120516,8
99,5,3,4,8,-46141.04,64510.2,-95499.75,96823,-33578.13,57258.42,-86517.49,61874.28,101312,100832,51323,103132,71721,11,77,Q,A2,2,10616,21523,128,110814,58198.45,121713,5
58,5,7,49,8,-69878.94,13411.32,21362.41,-16386.33,-55256.21,31389.41,7876.69,-56786.73,41814,41524,51623,43024,90915,39,36,9,S7,3,80916,101918,110,112022,51814.29,80318,3
58,5,9,52,4,-4791.84,-64509.78,58415.58,57572.77,57116.98,-61245.4,-20071.03,95606.9,82212,81732,50323,83132,111519,73,25,K,W3,3,41413,22215,126,91815,-7639.92,80716,8
38,1,3,61,6,59259.15,-49745.42,74043.74,-9410.84,-46621.33,-72177.24,-89795.96,-91307.29,40811,40521,51223,43021,10617,29,92,P,Q0,1,122816,32113,115,101618,-31850.08,61817,2
99,6,2,29,5,31680.75,39086.38,-25259.35,57679.94,-59090.13,-62064.02,-29906.11,59401.21,32314,31544,52923,33144,111018,91,82,F,Y4,8,41814,30414,102,81517,62273.16,82718,8
38,1,8,46,5,-47692.88,-28288.37,2542.98,34101.37,57215.12,-45890.73,-8324.72,-59626.15,12612,12322,50823,13122,11417,23,65,Y,G6,8,50213,61216,119,62817,13296.03,71920,8
58,6,6,82,3,76352.03,-29314.92,-63519.29,-60167.16,-24880.33,49241.98,-64238.93,16071.12,63011,62241,50423,63041,81615,57,22,B,N7,8,23014,101918,152,70218,50836.79,62114,6
38,2,2,68,5,-53265.91,77629.11,-18521.97,36330.29,15875.1,29283.35,59000.93,-65182.06,100811,100521,50523,103121,91720,18,87,T,A0,7,102221,92119,108,101820,-72920.62,62318,7
99,7,1,70,6,41077.59,3895.34,11855.43,51402.59,46034.3,-90243.5,14923.5,-61273.57,51113,50923,52323,53123,71415,94,48,D,V9,9,90220,21015,165,20320,-25244.32,102923,7
99,7,4,13,3,17732.71,91838.98,-61502.52,17581.4,-65465.08,-46570.57,75389.45,56827.89,111512,111032,52023,113032,30714,90,43,P,X3,4,103021,111715,181,20213,-6257.02,32819,5
58,8,1,51,6,-72982.56,16703.53,-73834.41,41613.18,31903.05,-70542.7,-28787,-58216.86,100413,92743,51723,93043,71416,95,80,L,S4,5,41422,90313,152,112214,39334.13,50419,8
17,8,6,43,5,21195.31,-40433.62,50469.42,-22511.89,68934.18,-75387.4,67178.76,2097.64,102413,101743,52023,103143,91315,30,37,H,I6,1,50917,71518,154,52822,-65660.14,42416,2
58,8,3,53,4,-94947.5,27655.65,70469.66,32883.86,95846.58,-39651.52,70954.25,82978.81,71814,71334,52423,73134,112022,25,9,5,G5,4,21418,91618,134,22321,-79132.47,41715,0
58,8,4,38,7,64445.45,99852.7,-90440.86,37913.5,78975.43,-15972.97,76928.6,71282.93,62213,61733,51823,63033,122221,82,70,2,Z3,6,92815,81323,174,123123,27440.88,22713,8
79,3,4,43,2,-58153.06,-89940.9,18086.14,-53791.13,5602.35,-54111.31,95323.32,-31617.47,10511,122840,52123,123139,62717,2,15,B,K6,7,32717,92513,191,110916,36319.32,50818,9
17,9,2,17,8,-13898.61,-98762.41,82433.63,-19767.39,-12029.85,45879,81887.5,-75469,72112,71632,52123,73132,61713,63,27,C,G7,2,101717,112722,180,11920,47436.8,103013,1
38,4,2,54,3,56818.91,-95941.32,51044.87,-79312.95,5757.89,36001.23,44934.71,-33241.96,110510,103130,51123,103130,41118,72,60,8,B5,4,41120,90319,101,71321,-62191.86,32720,8
79,3,9,16,0,-78531.83,82326.9,72565.25,-90116.46,-40028.58,-10254.81,-62053.74,89761.44,10314,10124,51223,13124,52917,98,23,D,E7,2,93021,71616,147,120816,80618,62421,9
58,9,2,66,5,-36247.14,-88648.96,-65158.53,-73962.28,-54834.15,93694.86,-98314.75,-11436.67,72212,71732,50423,73132,70320,22,90,C,B5,9,22922,111816,186,72021,84035.67,42718,8
38,4,5,50,2,7785.22,-66107.35,-55715.44,-71080.77,-90153,-41713.37,99948.69,69549.3,51414,50934,50223,53134,82822,33,50,U,T1,1,22723,41713,160,60323,52907.2,82714,6
79,4,1,70,8,97166.69,-64894.53,-11906.59,-56671.96,-6418.85,53677.72,-12453.17,58334.53,103013,102343,52623,103143,82121,57,8,4,J5,5,61122,81919,177,30322,-24056.88,31117,3
58,9,4,74,1,-97748.76,-97845.04,-23589.48,79504.11,61447.54,-1858.23,89767.03,30488.91,21314,21124,51223,22924,122621,2,88,6,O1,7,22313,70622,195,51616,59838.78,10717,7
99,9,3,73,4,52369.55,41922.81,61433.02,-30063.14,31375.44,-32738.42,-13120.72,-6464.84,90310,82930,52423,83130,41713,10,75,R,G3,5,93121,31923,183,101016,-48682.06,22020,7
58,9,8,50,1,-22265.24,27869.79,-34048.37,19813.07,53086.6,47761.66,-96911.11,47991.45,121313,121123,52623,123122,31917,45,46,Y,S7,5,42919,51923,123,71218,-24251.25,12217,7
99,9,5,47,9,-15374.94,-93734.98,4171.18,88971.91,13937.22,79561.81,-16300.77,-9593.19,90313,82743,51823,83143,102218,9,92,5,P5,2,32421,12020,191,41723,85253.48,71217,0
38,5,6,57,3,82498.65,-83578.73,55352.24,-72347.06,-96938.09,-5782,-31391.29,94374.3,102511,102031,50623,103131,122315,92,58,3,C1,4,91121,82516,149,40415,-67774.78,51013,8
38,5,9,51,7,-97759.99,-89208.12,79131.12,16131.65,-20098.09,20812.82,-63657.31,3863.39,11411,10641,52223,13141,120814,64,46,B,L5,1,101916,21213,132,43018,-30463.67,80622,8
18,1,2,73,0,-82218.68,57352.78,-4952.66,-36944.91,-76341.98,59920.87,90208.24,-80859.59,83110,82340,52923,83140,20817,97,21,5,B7,9,43018,42522,158,110315,34529.74,51914,6
18,1,3,40,1,19820.84,-51210.37,88053.99,67510.88,-90524.96,97951.06,40992.55,75228.98,112910,112140,52523,113040,31315,57,44,0,F3,9,41422,70817,167,10214,78825.87,12115,5
